,study,subject,age,gender,trial,time_elapsed,pump_value,n_pumps,limit,outcome,outcome_ec,outcome_rating,diff_pumps_limit,information_outcome,information_sought,information_received_ec,emotion_change_rating,next_trial_n_pumps,next_trial_bank,next_trial_points
749,E4 effort with bonus,13,64,female,28,1632101,36,6,11,bank,1,73,5,yes,1,1,14,3,0,0
750,E4 effort with bonus,13,64,female,29,1652730,21,3,2,bust,-1,-200,-1,try harder,1,NA,-200,4,1,292
751,E4 effort with bonus,13,64,female,30,1673737,73,4,12,bank,1,-54,8,yes,1,1,-91,7,0,0
752,E4 effort with bonus,13,64,female,31,1696745,50,7,3,bust,-1,-200,-4,yes,1,1,-46,6,0,0
753,E4 effort with bonus,13,64,female,32,1722348,91,6,2,bust,-1,-200,-4,no,0,-1,-66,5,1,365
754,E4 effort with bonus,13,64,female,33,1744531,73,5,11,bank,1,24,6,yes,1,1,-66,3,1,99
755,E4 effort with bonus,13,64,female,34,1771248,33,3,8,bank,1,-169,5,no,0,-1,15,5,1,470
756,E4 effort with bonus,13,64,female,35,1793035,94,5,9,bank,1,61,4,no,0,-1,23,3,1,300
757,E4 effort with bonus,13,64,female,36,1815576,100,3,10,bank,1,-74,7,yes,1,1,-73,6,1,162
758,E4 effort with bonus,13,64,female,37,1837034,27,6,8,bank,1,42,2,no,0,-1,33,7,1,371
759,E4 effort with bonus,13,64,female,38,1861785,53,7,9,bank,1,44,2,no,0,-1,42,4,1,164
760,E4 effort with bonus,13,64,female,39,1883320,41,4,5,bank,1,-27,1,no,0,-1,34,6,0,0
761,E4 effort with bonus,13,64,female,40,1907991,72,6,5,bust,-1,-193,-1,no,0,-1,7,5,1,290
762,E4 effort with bonus,13,64,female,41,1930523,58,5,7,bank,1,14,2,no,0,-1,13,4,1,164
763,E4 effort with bonus,13,64,female,42,1954324,41,4,8,bank,1,33,4,no,0,-1,21,6,1,348
764,E4 effort with bonus,13,64,female,43,1979213,58,6,8,bank,1,39,2,no,0,-1,29,7,0,0
765,E4 effort with bonus,13,64,female,44,2005523,89,7,3,bust,-1,-200,-4,no,0,-1,12,7,1,182
766,E4 effort with bonus,13,64,female,45,2029881,26,7,12,bank,1,73,5,no,0,-1,69,12,1,108
767,E4 effort with bonus,13,64,female,46,2060975,9,12,12,bank,1,200,0,no,0,-1,82,6,1,276
768,E4 effort with bonus,13,64,female,47,2086791,46,6,11,bank,1,21,5,no,0,-1,54,7,0,0
769,E4 effort with bonus,13,64,female,48,2113492,76,7,6,bust,-1,-200,-1,no,0,-1,21,8,0,0
770,E4 effort with bonus,13,64,female,49,2136906,33,8,5,bust,-1,-200,-3,no,0,-1,16,11,1,143
771,E4 effort with bonus,13,64,female,50,2163688,13,11,11,bank,1,200,0,no,0,-1,121,5,1,435
772,E4 effort with bonus,13,64,female,51,2188884,87,5,11,bank,1,-163,6,no,0,-1,43,6,1,558
773,E4 effort with bonus,13,64,female,52,2214117,93,6,6,bank,1,39,0,no,0,-1,50,10,0,0
774,E4 effort with bonus,13,64,female,53,2248186,10,10,2,bust,-1,89,-8,no,0,-1,25,10,0,0
775,E4 effort with bonus,13,64,female,54,2298804,18,10,1,bust,-1,163,-9,no,0,-1,-72,10,1,260
776,E4 effort with bonus,13,64,female,55,2330073,26,10,10,bank,1,55,0,no,0,-1,80,6,0,0
777,E4 effort with bonus,13,64,female,56,2358164,53,6,2,bust,-1,-200,-4,no,0,-1,10,7,0,0
778,E4 effort with bonus,13,64,female,57,2384539,60,7,1,bust,-1,-200,-6,no,0,-1,25,8,1,288
779,E4 effort with bonus,13,64,female,58,2411218,36,8,9,bank,1,35,1,no,0,-1,38,12,0,0
780,E4 effort with bonus,13,64,female,59,2443980,6,12,1,bust,-1,-200,-11,no,0,-1,28,NA,NA,NA
781,E4 effort with bonus,14,30,male,0,219881,96,4,2,bust,-1,-145,-2,yes,1,1,-153,5,1,350
782,E4 effort with bonus,14,30,male,1,242440,70,5,11,bank,1,68,6,try harder,1,NA,-146,7,1,189
783,E4 effort with bonus,14,30,male,2,268359,27,7,8,bank,1,94,1,no,0,-1,18,2,0,0
784,E4 effort with bonus,14,30,male,3,288649,31,2,0,bust,-1,-163,-2,no,0,-1,-25,3,0,0
785,E4 effort with bonus,14,30,male,4,308185,51,3,1,bust,-1,-76,-2,no,0,-1,-48,6,1,402
786,E4 effort with bonus,14,30,male,5,328569,67,6,9,bank,1,12,3,no,0,-1,72,1,1,11
787,E4 effort with bonus,14,30,male,6,346585,11,1,4,bank,1,128,3,no,0,-1,85,4,1,224
788,E4 effort with bonus,14,30,male,7,366377,56,4,5,bank,1,93,1,no,0,-1,34,8,1,584
789,E4 effort with bonus,14,30,male,8,388105,73,8,11,bank,1,129,3,no,0,-1,53,12,0,0
790,E4 effort with bonus,14,30,male,9,411190,14,12,7,bust,-1,-63,-5,try harder,1,NA,-107,10,0,0
791,E4 effort with bonus,14,30,male,10,433000,9,10,2,bust,-1,-58,-8,yes,1,1,-91,8,0,0
792,E4 effort with bonus,14,30,male,11,455065,13,8,1,bust,-1,-61,-7,try harder,1,NA,-157,6,0,0
793,E4 effort with bonus,14,30,male,12,477577,98,6,2,bust,-1,-130,-4,no,0,-1,-119,8,0,0
794,E4 effort with bonus,14,30,male,13,497625,74,8,2,bust,-1,-83,-6,no,0,-1,-108,8,0,0
795,E4 effort with bonus,14,30,male,14,516889,79,8,2,bust,-1,-185,-6,no,0,-1,-185,8,0,0
796,E4 effort with bonus,14,30,male,15,537080,64,8,1,bust,-1,-118,-7,no,0,-1,-200,4,0,0
797,E4 effort with bonus,14,30,male,16,553800,50,4,3,bust,-1,-197,-1,no,0,-1,-200,11,0,0
798,E4 effort with bonus,14,30,male,17,574456,6,11,9,bust,-1,-123,-2,no,0,-1,-200,4,0,0
799,E4 effort with bonus,14,30,male,18,591401,82,4,1,bust,-1,-155,-3,no,0,-1,-179,2,1,22
800,E4 effort with bonus,14,30,male,19,606282,11,2,6,bank,1,-55,4,no,0,-1,-53,4,1,44
801,E4 effort with bonus,14,30,male,20,621001,11,4,6,bank,1,17,2,no,0,-1,9,4,0,0
802,E4 effort with bonus,14,30,male,21,638297,18,4,3,bust,-1,-82,-1,no,0,-1,-54,8,0,0
803,E4 effort with bonus,14,30,male,22,659128,43,8,7,bust,-1,-115,-1,no,0,-1,-90,7,1,658
804,E4 effort with bonus,14,30,male,23,679767,94,7,12,bank,1,116,5,no,0,-1,103,7,0,0
805,E4 effort with bonus,14,30,male,24,697224,69,7,2,bust,-1,-123,-5,no,0,-1,-132,8,0,0
806,E4 effort with bonus,14,30,male,25,715927,47,8,3,bust,-1,-200,-5,no,0,-1,-200,9,0,0
807,E4 effort with bonus,14,30,male,26,738504,93,9,7,bust,-1,-136,-2,no,0,-1,-177,4,1,324
808,E4 effort with bonus,14,30,male,27,755864,81,4,7,bank,1,26,3,no,0,-1,9,5,0,0
809,E4 effort with bonus,14,30,male,28,772567,50,5,0,bust,-1,-104,-5,no,0,-1,-113,8,1,776
810,E4 effort with bonus,14,30,male,29,794632,97,8,12,bank,1,130,4,no,0,-1,89,6,0,0
811,E4 effort with bonus,14,30,male,30,812391,78,6,2,bust,-1,-93,-4,no,0,-1,-100,8,1,48
812,E4 effort with bonus,14,30,male,31,834858,6,8,10,bank,1,29,2,no,0,-1,26,8,1,296
813,E4 effort with bonus,14,30,male,32,853368,37,8,9,bank,1,79,1,no,0,-1,94,8,1,800
814,E4 effort with bonus,14,30,male,33,873669,100,8,8,bank,1,147,0,no,0,-1,86,6,0,0
815,E4 effort with bonus,14,30,male,34,907497,34,6,3,bust,-1,-109,-3,no,0,-1,-119,7,0,0
816,E4 effort with bonus,14,30,male,35,1453303,14,7,2,bust,-1,-86,-5,no,0,-1,-33,8,1,160
817,E4 effort with bonus,14,30,male,36,1472469,20,8,12,bank,1,139,4,no,0,-1,151,8,0,0
818,E4 effort with bonus,14,30,male,37,1495606,54,8,3,bust,-1,-135,-5,no,0,-1,-185,8,1,584
819,E4 effort with bonus,14,30,male,38,1533173,73,8,11,bank,1,115,3,no,0,-1,136,8,0,0
820,E4 effort with bonus,14,30,male,39,1566454,66,8,7,bust,-1,-138,-1,no,0,-1,-118,8,1,760
821,E4 effort with bonus,14,30,male,40,1584982,95,8,10,bank,1,180,2,no,0,-1,79,8,1,472
822,E4 effort with bonus,14,30,male,41,1605143,59,8,11,bank,1,83,3,no,0,-1,144,8,1,768
823,E4 effort with bonus,14,30,male,42,1624437,96,8,8,bank,1,140,0,no,0,-1,132,7,1,455
824,E4 effort with bonus,14,30,male,43,1642549,65,7,9,bank,1,151,2,no,0,-1,140,8,1,8
825,E4 effort with bonus,14,30,male,44,1660116,1,8,11,bank,1,125,3,no,0,-1,148,8,0,0
826,E4 effort with bonus,14,30,male,45,1677637,37,8,2,bust,-1,-83,-6,no,0,-1,-52,8,1,560
827,E4 effort with bonus,14,30,male,46,1695140,70,8,11,bank,1,87,3,no,0,-1,68,8,0,0
828,E4 effort with bonus,14,30,male,47,1714147,62,8,4,bust,-1,-63,-4,no,0,-1,-83,8,1,608
829,E4 effort with bonus,14,30,male,48,1735781,76,8,10,bank,1,125,2,no,0,-1,124,8,0,0
830,E4 effort with bonus,14,30,male,49,1762212,75,8,5,bust,-1,-118,-3,no,0,-1,-143,8,1,584
831,E4 effort with bonus,14,30,male,50,1784966,73,8,10,bank,1,198,2,no,0,-1,83,8,0,0
832,E4 effort with bonus,14,30,male,51,1807140,50,8,6,bust,-1,-112,-2,no,0,-1,-49,9,0,0
833,E4 effort with bonus,14,30,male,52,1828819,5,9,6,bust,-1,-182,-3,no,0,-1,-149,8,0,0
834,E4 effort with bonus,14,30,male,53,1856069,70,8,5,bust,-1,-179,-3,no,0,-1,-113,8,1,424
835,E4 effort with bonus,14,30,male,54,1883925,53,8,11,bank,1,127,3,no,0,-1,106,8,0,0
836,E4 effort with bonus,14,30,male,55,1920822,92,8,5,bust,-1,-134,-3,no,0,-1,-153,8,0,0
837,E4 effort with bonus,14,30,male,56,1951301,70,8,0,bust,-1,-170,-8,no,0,-1,-143,8,1,248
838,E4 effort with bonus,14,30,male,57,1969414,31,8,12,bank,1,149,4,no,0,-1,92,8,0,0
839,E4 effort with bonus,14,30,male,58,1999590,61,8,4,bust,-1,-138,-4,no,0,-1,-145,8,0,0
840,E4 effort with bonus,14,30,male,59,2027492,55,8,6,bust,-1,-188,-2,no,0,-1,-120,NA,NA,NA
841,E4 effort with bonus,15,52,male,0,327911,5,8,2,bust,-1,-136,-6,no,0,-1,0,4,0,0
842,E4 effort with bonus,15,52,male,1,356906,96,4,1,bust,-1,-69,-3,yes,1,1,0,4,1,196
843,E4 effort with bonus,15,52,male,2,383999,49,4,7,bank,1,124,3,no,0,-1,-1,5,1,435
844,E4 effort with bonus,15,52,male,3,411102,87,5,9,bank,1,76,4,yes,1,1,0,10,0,0
845,E4 effort with bonus,15,52,male,4,437066,4,10,1,bust,-1,-114,-9,no,0,-1,0,6,1,114
846,E4 effort with bonus,15,52,male,5,460017,19,6,11,bank,1,91,5,no,0,-1,-1,10,0,0
847,E4 effort with bonus,15,52,male,6,485629,3,10,9,bust,-1,-113,-1,no,0,-1,0,5,1,400
848,E4 effort with bonus,15,52,male,7,506544,80,5,8,bank,1,110,3,no,0,-1,0,8,1,280
849,E4 effort with bonus,15,52,male,8,532372,35,8,8,bank,1,94,0,yes,1,1,121,7,0,0
850,E4 effort with bonus,15,52,male,9,553714,4,7,3,bust,-1,-39,-4,no,0,-1,0,8,1,384
851,E4 effort with bonus,15,52,male,10,579422,48,8,8,bank,1,106,0,yes,1,1,115,5,0,0
852,E4 effort with bonus,15,52,male,11,600872,86,5,4,bust,-1,-44,-1,no,0,-1,1,7,1,399
853,E4 effort with bonus,15,52,male,12,622061,57,7,9,bank,1,139,2,no,0,-1,0,10,0,0
854,E4 effort with bonus,15,52,male,13,645887,9,10,3,bust,-1,-53,-7,no,0,-1,-1,4,1,300
855,E4 effort with bonus,15,52,male,14,663097,75,4,5,bank,1,116,1,yes,1,1,2,5,1,370
856,E4 effort with bonus,15,52,male,15,680914,74,5,9,bank,1,68,4,no,0,-1,0,7,0,0
857,E4 effort with bonus,15,52,male,16,701588,72,7,6,bust,-1,-112,-1,no,0,-1,0,7,1,77
858,E4 effort with bonus,15,52,male,17,720552,11,7,9,bank,1,66,2,no,0,-1,0,7,0,0
859,E4 effort with bonus,15,52,male,18,741044,79,7,4,bust,-1,-86,-3,yes,1,1,1,5,1,270
860,E4 effort with bonus,15,52,male,19,758851,54,5,7,bank,1,83,2,no,0,-1,1,7,1,336
861,E4 effort with bonus,15,52,male,20,777775,48,7,12,bank,1,99,5,no,0,-1,0,7,0,0
862,E4 effort with bonus,15,52,male,21,797129,44,7,3,bust,-1,-138,-4,no,0,-1,0,8,1,80
863,E4 effort with bonus,15,52,male,22,816371,10,8,10,bank,1,48,2,no,0,-1,0,8,1,160
864,E4 effort with bonus,15,52,male,23,835077,20,8,11,bank,1,89,3,no,0,-1,0,6,0,0
865,E4 effort with bonus,15,52,male,24,854770,19,6,2,bust,-1,-73,-4,yes,1,1,0,8,1,624
866,E4 effort with bonus,15,52,male,25,875692,78,8,11,bank,1,96,3,no,0,-1,0,5,1,310
867,E4 effort with bonus,15,52,male,26,892321,62,5,12,bank,1,109,7,no,0,-1,0,6,1,438
868,E4 effort with bonus,15,52,male,27,910397,73,6,7,bank,1,52,1,no,0,-1,-1,8,0,0
869,E4 effort with bonus,15,52,male,28,930523,61,8,5,bust,-1,-46,-3,no,0,-1,2,7,0,0
870,E4 effort with bonus,15,52,male,29,947869,52,7,4,bust,-1,-47,-3,no,0,-1,0,4,1,340
871,E4 effort with bonus,15,52,male,30,964098,85,4,8,bank,1,29,4,no,0,-1,0,7,1,385
872,E4 effort with bonus,15,52,male,31,982179,55,7,12,bank,1,90,5,no,0,-1,-1,5,1,395
873,E4 effort with bonus,15,52,male,32,999804,79,5,5,bank,1,103,0,no,0,-1,0,8,0,0
874,E4 effort with bonus,15,52,male,33,1019423,10,8,2,bust,-1,-37,-6,no,0,-1,1,5,0,0
875,E4 effort with bonus,15,52,male,34,1036222,92,5,1,bust,-1,-58,-4,yes,1,1,0,5,0,0
876,E4 effort with bonus,15,52,male,35,1055930,46,5,1,bust,-1,0,-4,no,0,-1,0,5,0,0
877,E4 effort with bonus,15,52,male,36,1072402,17,5,0,bust,-1,-60,-5,no,0,-1,0,6,1,240
878,E4 effort with bonus,15,52,male,37,1089306,40,6,12,bank,1,78,6,no,0,-1,0,5,0,0
879,E4 effort with bonus,15,52,male,38,1106128,46,5,1,bust,-1,-47,-4,no,0,-1,0,5,1,215
880,E4 effort with bonus,15,52,male,39,1126048,43,5,7,bank,1,65,2,no,0,-1,0,8,1,384
881,E4 effort with bonus,15,52,male,40,1146252,48,8,9,bank,1,116,1,yes,1,1,0,5,1,455
882,E4 effort with bonus,15,52,male,41,1164582,91,5,10,bank,1,41,5,yes,1,1,-52,6,1,210
883,E4 effort with bonus,15,52,male,42,1182764,35,6,11,bank,1,43,5,no,0,-1,0,8,1,352
884,E4 effort with bonus,15,52,male,43,1204317,44,8,11,bank,1,104,3,yes,1,1,-60,5,1,230
885,E4 effort with bonus,15,52,male,44,1221231,46,5,6,bank,1,52,1,no,0,-1,0,7,1,315
886,E4 effort with bonus,15,52,male,45,1239848,45,7,7,bank,1,69,0,yes,1,1,62,6,1,534
887,E4 effort with bonus,15,52,male,46,1258315,89,6,10,bank,1,58,4,no,0,-1,0,6,0,0
888,E4 effort with bonus,15,52,male,47,1275634,70,6,2,bust,-1,0,-4,no,0,-1,0,5,0,0
889,E4 effort with bonus,15,52,male,48,1293367,79,5,4,bust,-1,-38,-1,no,0,-1,0,3,1,168
890,E4 effort with bonus,15,52,male,49,1310551,56,3,9,bank,1,76,6,no,0,-1,0,3,1,249
891,E4 effort with bonus,15,52,male,50,1327009,83,3,12,bank,1,54,9,yes,1,1,-125,5,1,255
892,E4 effort with bonus,15,52,male,51,1345610,51,5,11,bank,1,0,6,no,0,-1,-1,6,1,132
893,E4 effort with bonus,15,52,male,52,1363388,22,6,9,bank,1,56,3,no,0,-1,0,4,1,380
894,E4 effort with bonus,15,52,male,53,1379623,95,4,12,bank,1,60,8,yes,1,1,-95,6,0,0
895,E4 effort with bonus,15,52,male,54,1398810,71,6,5,bust,-1,-84,-1,no,0,-1,0,6,1,72
896,E4 effort with bonus,15,52,male,55,1418298,12,6,11,bank,1,40,5,yes,1,1,-32,7,1,315
897,E4 effort with bonus,15,52,male,56,1437131,45,7,7,bank,1,100,0,no,0,-1,0,6,1,480
898,E4 effort with bonus,15,52,male,57,1455289,80,6,12,bank,1,70,6,yes,1,1,-54,6,1,492
899,E4 effort with bonus,15,52,male,58,1473903,82,6,8,bank,1,48,2,no,0,-1,1,8,0,0
900,E4 effort with bonus,15,52,male,59,1495299,65,8,3,bust,-1,-45,-5,yes,1,1,0,NA,NA,NA
901,E4 effort with bonus,16,58,male,0,334785,17,10,8,bust,-1,-125,-2,no,0,-1,-13,7,1,21
902,E4 effort with bonus,16,58,male,1,373960,3,7,8,bank,1,61,1,no,0,-1,4,5,1,150
903,E4 effort with bonus,16,58,male,2,406982,30,5,9,bank,1,17,4,no,0,-1,15,5,0,0
904,E4 effort with bonus,16,58,male,3,439715,85,5,0,bust,-1,-183,-5,no,0,-1,10,3,1,258
905,E4 effort with bonus,16,58,male,4,469715,86,3,5,bank,1,62,2,no,0,-1,25,5,1,105
906,E4 effort with bonus,16,58,male,5,500803,21,5,5,bank,1,49,0,no,0,-1,19,4,0,0
907,E4 effort with bonus,16,58,male,6,536626,81,4,0,bust,-1,-64,-4,no,0,-1,-3,7,1,84
908,E4 effort with bonus,16,58,male,7,566090,12,7,12,bank,1,45,5,no,0,-1,11,4,1,112
909,E4 effort with bonus,16,58,male,8,598697,28,4,6,bank,1,54,2,no,0,-1,7,7,0,0
910,E4 effort with bonus,16,58,male,9,633790,12,7,1,bust,-1,-67,-6,no,0,-1,-8,2,1,114
911,E4 effort with bonus,16,58,male,10,660385,57,2,3,bank,1,62,1,no,0,-1,29,7,1,49
912,E4 effort with bonus,16,58,male,11,689016,7,7,11,bank,1,43,4,no,0,-1,15,6,1,12
913,E4 effort with bonus,16,58,male,12,718838,2,6,7,bank,1,45,1,no,0,-1,17,2,1,108
914,E4 effort with bonus,16,58,male,13,743052,54,2,4,bank,1,13,2,no,0,-1,18,3,1,102
915,E4 effort with bonus,16,58,male,14,765533,34,3,12,bank,1,46,9,no,0,-1,19,3,1,84
916,E4 effort with bonus,16,58,male,15,789180,28,3,11,bank,1,33,8,no,0,-1,13,4,1,104
917,E4 effort with bonus,16,58,male,16,814072,26,4,12,bank,1,23,8,no,0,-1,10,2,1,88
918,E4 effort with bonus,16,58,male,17,833635,44,2,7,bank,1,22,5,no,0,-1,18,5,1,70
919,E4 effort with bonus,16,58,male,18,857171,14,5,7,bank,1,62,2,no,0,-1,20,3,1,108
920,E4 effort with bonus,16,58,male,19,877329,36,3,8,bank,1,66,5,no,0,-1,20,2,1,100
921,E4 effort with bonus,16,58,male,20,896769,50,2,5,bank,1,14,3,no,0,-1,27,2,1,194
922,E4 effort with bonus,16,58,male,21,918010,97,2,11,bank,1,21,9,no,0,-1,13,5,1,80
923,E4 effort with bonus,16,58,male,22,938884,16,5,11,bank,1,15,6,no,0,-1,35,2,0,0
924,E4 effort with bonus,16,58,male,23,961106,94,2,1,bust,-1,-111,-1,no,0,-1,-74,4,1,108
925,E4 effort with bonus,16,58,male,24,981250,27,4,6,bank,1,35,2,no,0,-1,19,1,1,89
926,E4 effort with bonus,16,58,male,25,1001657,89,1,10,bank,1,14,9,no,0,-1,15,4,0,0
927,E4 effort with bonus,16,58,male,26,1025971,23,4,2,bust,-1,-83,-2,no,0,-1,-7,5,1,90
928,E4 effort with bonus,16,58,male,27,1047099,18,5,9,bank,1,62,4,no,0,-1,34,2,1,136
929,E4 effort with bonus,16,58,male,28,1067048,68,2,7,bank,1,38,5,no,0,-1,13,3,1,102
930,E4 effort with bonus,16,58,male,29,1088390,34,3,11,bank,1,31,8,no,0,-1,15,3,0,0
931,E4 effort with bonus,16,58,male,30,1112064,48,3,2,bust,-1,-126,-1,no,0,-1,-101,4,1,104
932,E4 effort with bonus,16,58,male,31,1132400,26,4,4,bank,1,32,0,no,0,-1,35,1,1,99
933,E4 effort with bonus,16,58,male,32,1154325,99,1,5,bank,1,94,4,no,0,-1,22,2,1,138
934,E4 effort with bonus,16,58,male,33,1173344,69,2,8,bank,1,54,6,no,0,-1,27,2,1,102
935,E4 effort with bonus,16,58,male,34,1193412,51,2,3,bank,1,25,1,no,0,-1,28,2,1,140
936,E4 effort with bonus,16,58,male,35,1213270,70,2,11,bank,1,46,9,no,0,-1,13,6,0,0
937,E4 effort with bonus,16,58,male,36,1240784,14,6,5,bust,-1,-113,-1,no,0,-1,-43,5,1,30
938,E4 effort with bonus,16,58,male,37,1262402,6,5,6,bank,1,49,1,no,0,-1,19,2,1,80
939,E4 effort with bonus,16,58,male,38,1282502,40,2,4,bank,1,29,2,no,0,-1,24,2,1,96
940,E4 effort with bonus,16,58,male,39,1302200,48,2,2,bank,1,61,0,no,0,-1,23,4,1,84
941,E4 effort with bonus,16,58,male,40,1322739,21,4,4,bank,1,39,0,no,0,-1,31,1,1,94
942,E4 effort with bonus,16,58,male,41,1342903,94,1,5,bank,1,65,4,no,0,-1,23,5,0,0
943,E4 effort with bonus,16,58,male,42,1368840,3,5,1,bust,-1,20,-4,no,0,-1,11,3,1,93
944,E4 effort with bonus,16,58,male,43,1389195,31,3,3,bank,1,25,0,no,0,-1,21,2,1,152
945,E4 effort with bonus,16,58,male,44,1410225,76,2,8,bank,1,42,6,no,0,-1,33,3,1,123
946,E4 effort with bonus,16,58,male,45,1430575,41,3,12,bank,1,26,9,no,0,-1,20,5,1,55
947,E4 effort with bonus,16,58,male,46,1455593,11,5,10,bank,1,43,5,no,0,-1,12,3,1,108
948,E4 effort with bonus,16,58,male,47,1477894,36,3,3,bank,1,30,0,no,0,-1,21,3,0,0
949,E4 effort with bonus,16,58,male,48,1499492,3,3,1,bust,-1,30,-2,no,0,-1,18,1,1,85
950,E4 effort with bonus,16,58,male,49,1517877,85,1,11,bank,1,24,10,no,0,-1,25,3,1,105
951,E4 effort with bonus,16,58,male,50,1537816,35,3,11,bank,1,30,8,no,0,-1,12,3,1,81
952,E4 effort with bonus,16,58,male,51,1557569,27,3,6,bank,1,32,3,no,0,-1,51,3,1,21
953,E4 effort with bonus,16,58,male,52,1575887,7,3,8,bank,1,50,5,no,0,-1,36,1,1,87
954,E4 effort with bonus,16,58,male,53,1594075,87,1,8,bank,1,38,7,no,0,-1,57,3,1,108
955,E4 effort with bonus,16,58,male,54,1611660,36,3,4,bank,1,39,1,no,0,-1,22,5,0,0
956,E4 effort with bonus,16,58,male,55,1633843,6,5,4,bust,-1,-55,-1,no,0,-1,-26,3,1,72
957,E4 effort with bonus,16,58,male,56,1658324,24,3,6,bank,1,12,3,no,0,-1,18,1,1,97
958,E4 effort with bonus,16,58,male,57,1676781,97,1,2,bank,1,14,1,no,0,-1,19,1,1,98
959,E4 effort with bonus,16,58,male,58,1693939,98,1,5,bank,1,30,4,no,0,-1,55,1,1,87
960,E4 effort with bonus,16,58,male,59,1711669,87,1,7,bank,1,55,6,no,0,-1,24,NA,NA,NA
961,E4 effort with bonus,17,22,male,0,300222,20,5,3,bust,-1,-74,-2,yes,1,1,38,6,1,108
962,E4 effort with bonus,17,22,male,1,337191,18,6,12,bank,1,123,6,yes,1,1,-49,3,1,222
963,E4 effort with bonus,17,22,male,2,375194,74,3,11,bank,1,47,8,yes,1,1,-108,3,0,0
964,E4 effort with bonus,17,22,male,3,408630,73,3,2,bust,-1,-103,-1,try harder,1,NA,-48,8,0,0
965,E4 effort with bonus,17,22,male,4,446992,91,8,2,bust,-1,-141,-6,yes,1,1,89,7,0,0
966,E4 effort with bonus,17,22,male,5,484128,85,7,5,bust,-1,-165,-2,yes,1,1,-170,4,0,0
967,E4 effort with bonus,17,22,male,6,512186,53,4,1,bust,-1,-164,-3,yes,1,1,86,8,1,192
968,E4 effort with bonus,17,22,male,7,548198,24,8,11,bank,1,119,3,yes,1,1,-31,3,1,273
969,E4 effort with bonus,17,22,male,8,595797,91,3,5,bank,1,56,2,yes,1,1,67,6,0,0
970,E4 effort with bonus,17,22,male,9,631045,63,6,2,bust,-1,-52,-4,yes,1,1,97,8,0,0
971,E4 effort with bonus,17,22,male,10,662207,49,8,4,bust,-1,-124,-4,yes,1,1,86,6,0,0
972,E4 effort with bonus,17,22,male,11,691637,71,6,3,bust,-1,-148,-3,yes,1,1,48,6,0,0
973,E4 effort with bonus,17,22,male,12,732824,85,6,1,bust,-1,-157,-5,yes,1,1,75,4,0,0
974,E4 effort with bonus,17,22,male,13,776227,74,4,3,bust,-1,-161,-1,yes,1,1,-200,5,1,275
975,E4 effort with bonus,17,22,male,14,808941,55,5,10,bank,1,76,5,yes,1,1,-39,4,1,160
976,E4 effort with bonus,17,22,male,15,838709,40,4,9,bank,1,84,5,yes,1,1,-44,7,1,224
977,E4 effort with bonus,17,22,male,16,872325,32,7,8,bank,1,114,1,yes,1,1,169,2,1,56
978,E4 effort with bonus,17,22,male,17,904421,28,2,8,bank,1,58,6,yes,1,1,-94,5,1,45
979,E4 effort with bonus,17,22,male,18,948443,9,5,8,bank,1,72,3,yes,1,1,-29,6,1,60
980,E4 effort with bonus,17,22,male,19,980236,10,6,6,bank,1,97,0,yes,1,1,168,7,1,623
981,E4 effort with bonus,17,22,male,20,1019139,89,7,12,bank,1,164,5,yes,1,1,-45,3,1,186
982,E4 effort with bonus,17,22,male,21,1053530,62,3,11,bank,1,69,8,yes,1,1,-57,5,1,355
983,E4 effort with bonus,17,22,male,22,1086291,71,5,8,bank,1,107,3,yes,1,1,-23,3,1,156
984,E4 effort with bonus,17,22,male,23,1115102,52,3,6,bank,1,82,3,yes,1,1,-33,4,1,312
985,E4 effort with bonus,17,22,male,24,1141326,78,4,10,bank,1,80,6,yes,1,1,-62,7,1,343
986,E4 effort with bonus,17,22,male,25,1178586,49,7,9,bank,1,120,2,yes,1,1,-11,3,1,297
987,E4 effort with bonus,17,22,male,26,1208557,99,3,11,bank,1,77,8,yes,1,1,-103,5,1,345
988,E4 effort with bonus,17,22,male,27,1237694,69,5,10,bank,1,95,5,yes,1,1,-92,7,1,329
989,E4 effort with bonus,17,22,male,28,1269071,47,7,11,bank,1,111,4,yes,1,1,-58,9,0,0
990,E4 effort with bonus,17,22,male,29,1307602,49,9,0,bust,-1,-98,-9,yes,1,1,176,8,0,0
991,E4 effort with bonus,17,22,male,30,1350477,10,8,4,bust,-1,-55,-4,yes,1,1,85,4,0,0
992,E4 effort with bonus,17,22,male,31,1386725,68,4,0,bust,-1,-73,-4,yes,1,1,126,4,1,64
993,E4 effort with bonus,17,22,male,32,1417268,16,4,7,bank,1,91,3,yes,1,1,-22,6,1,522
994,E4 effort with bonus,17,22,male,33,1448016,87,6,9,bank,1,132,3,yes,1,1,-53,4,0,0
995,E4 effort with bonus,17,22,male,34,1481294,80,4,1,bust,-1,-52,-3,yes,1,1,123,9,0,0
996,E4 effort with bonus,17,22,male,35,1516483,18,9,0,bust,-1,-85,-9,yes,1,1,145,9,1,54
997,E4 effort with bonus,17,22,male,36,1554486,6,9,11,bank,1,97,2,yes,1,1,34,7,1,21
998,E4 effort with bonus,17,22,male,37,1587989,3,7,12,bank,1,71,5,yes,1,1,-36,5,0,0
999,E4 effort with bonus,17,22,male,38,1635161,29,5,2,bust,-1,-80,-3,yes,1,1,88,5,1,415
