,study,subject,age,gender,trial,time_elapsed,pump_value,n_pumps,limit,outcome,outcome_ec,outcome_rating,diff_pumps_limit,information_outcome,information_sought,information_received_ec,emotion_change_rating,next_trial_n_pumps,next_trial_bank,next_trial_points
1060,E1 no cost,18,19,female,39,1375496,78,2,6,bank,1,200,4,no,0,-1,74,4,0,0
1061,E1 no cost,18,19,female,40,1389225,97,4,0,bust,-1,-200,-4,no,0,-1,-145,5,1,110
1062,E1 no cost,18,19,female,41,1405801,22,5,7,bank,1,200,2,no,0,-1,76,6,0,0
1063,E1 no cost,18,19,female,42,1426762,94,6,0,bust,-1,-200,-6,no,0,-1,69,4,0,0
1064,E1 no cost,18,19,female,43,1449826,58,4,1,bust,-1,-171,-3,no,0,-1,-200,5,0,0
1065,E1 no cost,18,19,female,44,1465797,70,5,1,bust,-1,-188,-4,no,0,-1,-55,4,1,92
1066,E1 no cost,18,19,female,45,1491888,23,4,4,bank,1,82,0,no,0,-1,-113,3,1,159
1067,E1 no cost,18,19,female,46,1596891,53,3,6,bank,1,114,3,no,0,-1,0,4,1,16
1068,E1 no cost,18,19,female,47,1615518,4,4,9,bank,1,-153,5,no,0,-1,64,5,1,340
1069,E1 no cost,18,19,female,48,1632970,68,5,5,bank,1,152,0,no,0,-1,67,6,1,456
1070,E1 no cost,18,19,female,49,1657585,76,6,6,bank,1,-41,0,no,0,-1,130,5,1,365
1071,E1 no cost,18,19,female,50,1706761,73,5,5,bank,1,124,0,no,0,-1,-142,5,0,0
1072,E1 no cost,18,19,female,51,1728991,83,5,2,bust,-1,-191,-3,no,0,-1,-156,6,1,264
1073,E1 no cost,18,19,female,52,1745667,44,6,7,bank,1,200,1,no,0,-1,134,5,1,20
1074,E1 no cost,18,19,female,53,1769365,4,5,10,bank,1,97,5,no,0,-1,103,4,1,376
1075,E1 no cost,18,19,female,54,1794676,94,4,4,bank,1,78,0,no,0,-1,109,5,0,0
1076,E1 no cost,18,19,female,55,1816337,17,5,1,bust,-1,-140,-4,no,0,-1,48,4,0,0
1077,E1 no cost,18,19,female,56,1834098,61,4,2,bust,-1,-200,-2,no,0,-1,-77,7,0,0
1078,E1 no cost,18,19,female,57,1863333,88,7,1,bust,-1,-200,-6,no,0,-1,-154,8,1,248
1079,E1 no cost,18,19,female,58,1916725,31,8,11,bank,1,197,3,no,0,-1,200,6,1,318
1080,E1 no cost,18,19,female,59,1935467,53,6,8,bank,1,200,2,no,0,-1,-193,NA,NA,NA
1081,E1 no cost,19,20,female,0,153746,95,5,5,bank,1,86,0,yes,1,1,200,3,1,117
1082,E1 no cost,19,20,female,1,176613,39,3,3,bank,1,66,0,no,0,-1,13,5,1,85
1083,E1 no cost,19,20,female,2,196649,17,5,6,bank,1,86,1,yes,1,1,42,5,0,0
1084,E1 no cost,19,20,female,3,215776,12,5,3,bust,-1,-47,-2,yes,1,1,-10,7,0,0
1085,E1 no cost,19,20,female,4,233604,9,7,1,bust,-1,-57,-6,yes,1,1,82,4,1,168
1086,E1 no cost,19,20,female,5,248121,42,4,6,bank,1,64,2,yes,1,1,-28,6,0,0
1087,E1 no cost,19,20,female,6,278028,65,6,4,bust,-1,-35,-2,yes,1,1,-16,6,0,0
1088,E1 no cost,19,20,female,7,294042,22,6,3,bust,-1,-33,-3,yes,1,1,-40,6,1,444
1089,E1 no cost,19,20,female,8,311208,74,6,10,bank,1,48,4,yes,1,1,-34,6,1,408
1090,E1 no cost,19,20,female,9,477157,68,6,12,bank,1,52,6,yes,1,1,-56,6,1,138
1091,E1 no cost,19,20,female,10,498143,23,6,6,bank,1,66,0,yes,1,1,200,6,1,540
1092,E1 no cost,19,20,female,11,514435,90,6,8,bank,1,94,2,yes,1,1,72,3,1,111
1093,E1 no cost,19,20,female,12,529952,37,3,12,bank,1,77,9,yes,1,1,-130,6,0,0
1094,E1 no cost,19,20,female,13,545813,91,6,5,bust,-1,-64,-1,yes,1,1,30,7,1,154
1095,E1 no cost,19,20,female,14,563641,22,7,10,bank,1,72,3,yes,1,1,60,7,0,0
1096,E1 no cost,19,20,female,15,580549,86,7,1,bust,-1,-60,-6,yes,1,1,53,6,1,588
1097,E1 no cost,19,20,female,16,606898,98,6,8,bank,1,95,2,yes,1,1,36,6,0,0
1098,E1 no cost,19,20,female,17,623086,34,6,2,bust,-1,-50,-4,yes,1,1,28,11,0,0
1099,E1 no cost,19,20,female,18,642747,64,11,5,bust,-1,16,-6,yes,1,1,33,4,0,0
1100,E1 no cost,19,20,female,19,654560,24,4,0,bust,-1,-45,-4,yes,1,1,100,3,1,105
1101,E1 no cost,19,20,female,20,665536,35,3,4,bank,1,52,1,yes,1,1,50,6,0,0
1102,E1 no cost,19,20,female,21,679060,8,6,0,bust,-1,-54,-6,yes,1,1,121,2,1,36
1103,E1 no cost,19,20,female,22,691060,18,2,12,bank,1,52,10,yes,1,1,-60,5,1,120
1104,E1 no cost,19,20,female,23,708353,24,5,12,bank,1,56,7,yes,1,1,-64,6,1,180
1105,E1 no cost,19,20,female,24,725022,30,6,9,bank,1,35,3,yes,1,1,-16,6,1,474
1106,E1 no cost,19,20,female,25,739272,79,6,11,bank,1,66,5,yes,1,1,-46,7,0,0
1107,E1 no cost,19,20,female,26,754622,41,7,1,bust,-1,-61,-6,yes,1,1,40,6,0,0
1108,E1 no cost,19,20,female,27,767871,10,6,3,bust,-1,-48,-3,yes,1,1,-52,5,1,280
1109,E1 no cost,19,20,female,28,780095,56,5,10,bank,1,68,5,yes,1,1,-62,7,0,0
1110,E1 no cost,19,20,female,29,793830,2,7,1,bust,-1,-49,-6,yes,1,1,-92,8,1,248
1111,E1 no cost,19,20,female,30,809471,31,8,9,bank,1,91,1,yes,1,1,200,5,0,0
1112,E1 no cost,19,20,female,31,824554,52,5,1,bust,-1,-64,-4,yes,1,1,-65,6,1,432
1113,E1 no cost,19,20,female,32,838442,72,6,6,bank,1,108,0,yes,1,1,200,5,1,145
1114,E1 no cost,19,20,female,33,851983,29,5,6,bank,1,72,1,yes,1,1,100,4,1,84
1115,E1 no cost,19,20,female,34,863226,21,4,11,bank,1,80,7,yes,1,1,-60,5,1,155
1116,E1 no cost,19,20,female,35,876892,31,5,5,bank,1,57,0,yes,1,1,200,5,1,380
1117,E1 no cost,19,20,female,36,890149,76,5,10,bank,1,134,5,yes,1,1,-76,6,1,498
1118,E1 no cost,19,20,female,37,902969,83,6,11,bank,1,96,5,yes,1,1,-82,4,1,392
1119,E1 no cost,19,20,female,38,914382,98,4,4,bank,1,80,0,yes,1,1,200,5,1,60
1120,E1 no cost,19,20,female,39,926017,12,5,12,bank,1,92,7,yes,1,1,-68,6,1,504
1121,E1 no cost,19,20,female,40,938914,84,6,11,bank,1,81,5,yes,1,1,-58,7,1,63
1122,E1 no cost,19,20,female,41,952279,9,7,8,bank,1,56,1,yes,1,1,76,4,1,400
1123,E1 no cost,19,20,female,42,964759,100,4,11,bank,1,54,7,yes,1,1,-84,5,0,0
1124,E1 no cost,19,20,female,43,977615,21,5,0,bust,-1,-62,-5,yes,1,1,147,4,0,0
1125,E1 no cost,19,20,female,44,988777,56,4,1,bust,-1,-84,-3,yes,1,1,32,6,0,0
1126,E1 no cost,19,20,female,45,1002802,62,6,2,bust,-1,-66,-4,yes,1,1,-26,7,0,0
1127,E1 no cost,19,20,female,46,1017001,25,7,4,bust,-1,-62,-3,yes,1,1,-64,7,1,98
1128,E1 no cost,19,20,female,47,1034794,14,7,12,bank,1,64,5,yes,1,1,-79,6,0,0
1129,E1 no cost,19,20,female,48,1047498,83,6,2,bust,-1,-71,-4,yes,1,1,-27,6,0,0
1130,E1 no cost,19,20,female,49,1060102,16,6,5,bust,-1,-41,-1,yes,1,1,25,7,0,0
1131,E1 no cost,19,20,female,50,1073740,12,7,0,bust,-1,-63,-7,yes,1,1,50,4,1,120
1132,E1 no cost,19,20,female,51,1084815,30,4,8,bank,1,40,4,yes,1,1,-28,6,0,0
1133,E1 no cost,19,20,female,52,1097967,68,6,4,bust,-1,-39,-2,yes,1,1,0,7,0,0
1134,E1 no cost,19,20,female,53,1111525,60,7,6,bust,-1,-48,-1,yes,1,1,-36,4,1,80
1135,E1 no cost,19,20,female,54,1122967,20,4,4,bank,1,43,0,yes,1,1,144,4,0,0
1136,E1 no cost,19,20,female,55,1134649,9,4,2,bust,-1,-87,-2,yes,1,1,-32,5,1,230
1137,E1 no cost,19,20,female,56,1153151,46,5,9,bank,1,74,4,yes,1,1,-92,5,1,255
1138,E1 no cost,19,20,female,57,1167249,51,5,6,bank,1,100,1,yes,1,1,136,4,0,0
1139,E1 no cost,19,20,female,58,1178474,91,4,2,bust,-1,-127,-2,yes,1,1,-37,5,1,175
1140,E1 no cost,19,20,female,59,1192483,35,5,11,bank,1,76,6,yes,1,1,-72,NA,NA,NA
1141,E1 no cost,20,20,male,0,221379,36,4,0,bust,-1,-127,-4,yes,1,1,103,2,0,0
1142,E1 no cost,20,20,male,1,245238,48,2,1,bust,-1,-162,-1,yes,1,1,-73,4,1,260
1143,E1 no cost,20,20,male,2,274793,65,4,9,bank,1,86,5,yes,1,1,-187,6,0,0
1144,E1 no cost,20,20,male,3,305229,88,6,3,bust,-1,-128,-3,yes,1,1,-68,10,0,0
1145,E1 no cost,20,20,male,4,336961,42,10,3,bust,-1,-53,-7,yes,1,1,1,2,0,0
1146,E1 no cost,20,20,male,5,362822,65,2,0,bust,-1,-82,-2,yes,1,1,-6,3,1,36
1147,E1 no cost,20,20,male,6,382148,12,3,8,bank,1,50,5,yes,1,1,-74,6,1,444
1148,E1 no cost,20,20,male,7,404298,74,6,12,bank,1,96,6,yes,1,1,-154,2,0,0
1149,E1 no cost,20,20,male,8,418976,54,2,1,bust,-1,-47,-1,yes,1,1,-18,5,1,120
1150,E1 no cost,20,20,male,9,436945,24,5,12,bank,1,84,7,yes,1,1,-92,1,1,1
1151,E1 no cost,20,20,male,10,454740,1,1,7,bank,1,5,6,yes,1,1,-37,6,0,0
1152,E1 no cost,20,20,male,11,475666,76,6,3,bust,-1,-132,-3,yes,1,1,-62,8,0,0
1153,E1 no cost,20,20,male,12,500174,43,8,7,bust,-1,-86,-1,yes,1,1,-200,3,1,165
1154,E1 no cost,20,20,male,13,515816,55,3,6,bank,1,51,3,yes,1,1,-63,5,0,0
1155,E1 no cost,20,20,male,14,534403,8,5,1,bust,-1,-45,-4,yes,1,1,50,12,0,0
1156,E1 no cost,20,20,male,15,556597,41,12,8,bust,-1,-52,-4,yes,1,1,-98,5,1,200
1157,E1 no cost,20,20,male,16,572319,40,5,5,bank,1,61,0,yes,1,1,200,5,0,0
1158,E1 no cost,20,20,male,17,593544,69,5,4,bust,-1,-83,-1,yes,1,1,-145,10,0,0
1159,E1 no cost,20,20,male,18,615836,73,10,2,bust,-1,-68,-8,yes,1,1,65,1,1,45
1160,E1 no cost,20,20,male,19,631307,45,1,8,bank,1,40,7,yes,1,1,-130,2,1,28
1161,E1 no cost,20,20,male,20,645213,14,2,10,bank,1,75,8,yes,1,1,-150,5,1,70
1162,E1 no cost,20,20,male,21,660730,14,5,10,bank,1,51,5,yes,1,1,-70,8,1,696
1163,E1 no cost,20,20,male,22,685335,87,8,12,bank,1,104,4,yes,1,1,-64,12,0,0
1164,E1 no cost,20,20,male,23,708066,36,12,0,bust,-1,-47,-12,yes,1,1,169,6,1,192
1165,E1 no cost,20,20,male,24,726500,32,6,7,bank,1,60,1,yes,1,1,0,5,1,460
1166,E1 no cost,20,20,male,25,749181,92,5,12,bank,1,89,7,yes,1,1,-125,7,0,0
1167,E1 no cost,20,20,male,26,772486,53,7,6,bust,-1,-79,-1,yes,1,1,-109,8,0,0
1168,E1 no cost,20,20,male,27,823910,43,8,2,bust,-1,-76,-6,yes,1,1,35,1,1,15
1169,E1 no cost,20,20,male,28,839317,15,1,8,bank,1,13,7,yes,1,1,-82,12,0,0
1170,E1 no cost,20,20,male,29,863237,99,12,8,bust,-1,-65,-4,yes,1,1,-164,12,0,0
1171,E1 no cost,20,20,male,30,890830,91,12,0,bust,-1,-79,-12,yes,1,1,88,4,0,0
1172,E1 no cost,20,20,male,31,908196,10,4,3,bust,-1,-28,-1,yes,1,1,-84,5,1,90
1173,E1 no cost,20,20,male,32,934478,18,5,10,bank,1,55,5,yes,1,1,-84,5,0,0
1174,E1 no cost,20,20,male,33,957184,33,5,4,bust,-1,-53,-1,yes,1,1,-96,11,0,0
1175,E1 no cost,20,20,male,34,979002,23,11,6,bust,-1,-23,-5,yes,1,1,63,12,0,0
1176,E1 no cost,20,20,male,35,1002406,90,12,3,bust,-1,-55,-9,yes,1,1,52,6,1,576
1177,E1 no cost,20,20,male,36,1032294,96,6,8,bank,1,57,2,yes,1,1,-41,10,0,0
1178,E1 no cost,20,20,male,37,1052349,33,10,9,bust,-1,-66,-1,yes,1,1,-200,8,1,456
1179,E1 no cost,20,20,male,38,1070832,57,8,10,bank,1,60,2,yes,1,1,-65,8,0,0
1180,E1 no cost,20,20,male,39,1090467,81,8,1,bust,-1,-65,-7,yes,1,1,80,9,0,0
1181,E1 no cost,20,20,male,40,1110303,81,9,0,bust,-1,-65,-9,yes,1,1,149,6,1,264
1182,E1 no cost,20,20,male,41,1128830,44,6,9,bank,1,82,3,yes,1,1,-89,9,1,576
1183,E1 no cost,20,20,male,42,1152194,64,9,12,bank,1,90,3,yes,1,1,-71,3,1,36
1184,E1 no cost,20,20,male,43,1169195,12,3,6,bank,1,16,3,yes,1,1,-66,3,1,78
1185,E1 no cost,20,20,male,44,1184452,26,3,12,bank,1,29,9,yes,1,1,-118,6,0,0
1186,E1 no cost,20,20,male,45,1201242,63,6,1,bust,-1,-61,-5,yes,1,1,72,4,1,196
1187,E1 no cost,20,20,male,46,1217656,49,4,11,bank,1,25,7,yes,1,1,-130,10,0,0
1188,E1 no cost,20,20,male,47,1238983,53,10,7,bust,-1,-47,-3,yes,1,1,-124,12,1,624
1189,E1 no cost,20,20,male,48,1261386,52,12,12,bank,1,200,0,yes,1,1,200,6,1,450
1190,E1 no cost,20,20,male,49,1280547,75,6,7,bank,1,47,1,yes,1,1,0,8,0,0
1191,E1 no cost,20,20,male,50,1301456,69,8,5,bust,-1,-45,-3,yes,1,1,-54,7,0,0
1192,E1 no cost,20,20,male,51,1321197,85,7,1,bust,-1,-60,-6,yes,1,1,76,8,1,704
1193,E1 no cost,20,20,male,52,1340251,88,8,10,bank,1,101,2,yes,1,1,-60,3,0,0
1194,E1 no cost,20,20,male,53,1356250,18,3,0,bust,-1,-17,-3,yes,1,1,113,7,0,0
1195,E1 no cost,20,20,male,54,1374237,79,7,0,bust,-1,-46,-7,yes,1,1,103,6,1,600
1196,E1 no cost,20,20,male,55,1393239,100,6,11,bank,1,62,5,yes,1,1,-128,4,1,384
1197,E1 no cost,20,20,male,56,1409017,96,4,5,bank,1,58,1,yes,1,1,0,5,0,0
1198,E1 no cost,20,20,male,57,1424494,35,5,4,bust,-1,-25,-1,yes,1,1,-54,6,0,0
1199,E1 no cost,20,20,male,58,1442795,17,6,5,bust,-1,-63,-1,yes,1,1,-23,10,0,0
1200,E1 no cost,20,20,male,59,1464461,54,10,1,bust,-1,-113,-9,yes,1,1,76,NA,NA,NA
1201,E1 no cost,21,"20
20",female,0,181281,96,5,1,bust,-1,-82,-4,yes,1,1,-20,3,0,0
1202,E1 no cost,21,"20
20",female,1,205690,23,3,1,bust,-1,-96,-2,yes,1,1,-17,2,1,106
1203,E1 no cost,21,"20
20",female,2,236053,53,2,8,bank,1,9,6,yes,1,1,7,3,1,228
1204,E1 no cost,21,"20
20",female,3,266639,76,3,9,bank,1,142,6,yes,1,1,-35,6,0,0
1205,E1 no cost,21,"20
20",female,4,284653,72,6,2,bust,-1,-134,-4,yes,1,1,-8,12,1,120
1206,E1 no cost,21,"20
20",female,5,307372,10,12,12,bank,1,200,0,yes,1,1,-44,6,1,348
1207,E1 no cost,21,"20
20",female,6,324338,58,6,8,bank,1,119,2,yes,1,1,28,10,0,0
1208,E1 no cost,21,"20
20",female,7,345417,7,10,2,bust,-1,-73,-8,yes,1,1,-31,5,0,0
1209,E1 no cost,21,"20
20",female,8,365448,93,5,4,bust,-1,-60,-1,no,0,-1,-19,6,1,480
1210,E1 no cost,21,"20
20",female,9,385621,80,6,6,bank,1,133,0,no,0,-1,8,9,1,495
1211,E1 no cost,21,"20
20",female,10,416605,55,9,10,bank,1,102,1,no,0,-1,200,11,1,220
1212,E1 no cost,21,"20
20",female,11,444773,20,11,11,bank,1,200,0,yes,1,1,200,5,0,0
1213,E1 no cost,21,"20
20",female,12,460627,67,5,1,bust,-1,-23,-4,no,0,-1,-3,2,1,40
1214,E1 no cost,21,"20
20",female,13,477298,20,2,11,bank,1,200,9,yes,1,1,-112,5,1,305
1215,E1 no cost,21,"20
20",female,14,553509,61,5,7,bank,1,79,2,no,0,-1,5,7,1,602
1216,E1 no cost,21,"20
20",female,15,595386,86,7,9,bank,1,67,2,yes,1,1,-150,12,1,444
1217,E1 no cost,21,"20
20",female,16,647095,37,12,12,bank,1,51,0,no,0,-1,-43,10,0,0
1218,E1 no cost,21,"20
20",female,17,692601,2,10,8,bust,-1,-122,-2,no,0,-1,-28,9,1,351
1219,E1 no cost,21,"20
20",female,18,726963,39,9,10,bank,1,120,1,yes,1,1,34,8,0,0
1220,E1 no cost,21,"20
20",female,19,766430,73,8,6,bust,-1,-71,-2,no,0,-1,-59,2,0,0
1221,E1 no cost,21,"20
20",female,20,786251,76,2,1,bust,-1,-9,-1,no,0,-1,3,11,1,924
1222,E1 no cost,21,"20
20",female,21,814758,84,11,12,bank,1,200,1,yes,1,1,-30,12,0,0
1223,E1 no cost,21,"20
20",female,22,842523,89,12,3,bust,-1,-200,-9,no,0,-1,-29,4,1,400
1224,E1 no cost,21,"20
20",female,23,872320,100,4,7,bank,1,86,3,yes,1,1,55,11,0,0
1225,E1 no cost,21,"20
20",female,24,894783,63,11,2,bust,-1,-120,-9,no,0,-1,25,12,0,0
1226,E1 no cost,21,"20
20",female,25,922666,15,12,9,bust,-1,-118,-3,no,0,-1,11,9,0,0
1227,E1 no cost,21,"20
20",female,26,969169,47,9,1,bust,-1,-135,-8,no,0,-1,0,12,0,0
1228,E1 no cost,21,"20
20",female,27,989264,29,12,0,bust,-1,-200,-12,no,0,-1,-9,8,0,0
1229,E1 no cost,21,"20
20",female,28,1019223,54,8,6,bust,-1,-193,-2,no,0,-1,-32,8,1,632
1230,E1 no cost,21,"20
20",female,29,1045801,79,8,12,bank,1,200,4,yes,1,1,-123,6,1,324
1231,E1 no cost,21,"20
20",female,30,1067114,54,6,8,bank,1,135,2,no,0,-1,-131,11,0,0
1232,E1 no cost,21,"20
20",female,31,1106969,89,11,6,bust,-1,-200,-5,no,0,-1,7,2,1,118
1233,E1 no cost,21,"20
20",female,32,1125712,59,2,4,bank,1,200,2,yes,1,1,-75,11,0,0
1234,E1 no cost,21,"20
20",female,33,1262052,67,11,5,bust,-1,-158,-6,yes,1,1,-50,12,0,0
1235,E1 no cost,21,"20
20",female,34,1289469,21,12,5,bust,-1,-93,-7,no,0,-1,-44,9,1,54
1236,E1 no cost,21,"20
20",female,35,1315563,6,9,10,bank,1,87,1,yes,1,1,-80,10,1,210
1237,E1 no cost,21,"20
20",female,36,1341506,21,10,10,bank,1,64,0,yes,1,1,121,11,0,0
1238,E1 no cost,21,"20
20",female,37,1369141,69,11,4,bust,-1,-200,-7,no,0,-1,-28,9,0,0
1239,E1 no cost,21,"20
20",female,38,1404361,88,9,6,bust,-1,-75,-3,no,0,-1,-25,3,1,273
1240,E1 no cost,21,"20
20",female,39,1424051,91,3,5,bank,1,200,2,no,0,-1,64,4,1,8
1241,E1 no cost,21,"20
20",female,40,1447475,2,4,6,bank,1,55,2,no,0,-1,-7,1,1,65
1242,E1 no cost,21,"20
20",female,41,1468375,65,1,8,bank,1,70,7,no,0,-1,-27,7,0,0
1243,E1 no cost,21,"20
20",female,42,1496266,98,7,4,bust,-1,-112,-3,yes,1,1,20,12,0,0
1244,E1 no cost,21,"20
20",female,43,1523821,79,12,6,bust,-1,-53,-6,yes,1,1,-149,6,1,474
1245,E1 no cost,21,"20
20",female,44,1548317,79,6,8,bank,1,78,2,no,0,-1,68,1,1,87
1246,E1 no cost,21,"20
20",female,45,1566095,87,1,8,bank,1,200,7,no,0,-1,-51,5,1,55
1247,E1 no cost,21,"20
20",female,46,1590615,11,5,12,bank,1,83,7,no,0,-1,-1,8,0,0
1248,E1 no cost,21,"20
20",female,47,1641123,13,8,0,bust,-1,83,-8,no,0,-1,9,6,0,0
1249,E1 no cost,21,"20
20",female,48,1674145,15,6,5,bust,-1,-31,-1,no,0,-1,-4,2,1,16
1250,E1 no cost,21,"20
20",female,49,1695277,8,2,7,bank,1,135,5,yes,1,1,-143,7,0,0
1251,E1 no cost,21,"20
20",female,50,1717199,47,7,2,bust,-1,-70,-5,no,0,-1,-3,12,0,0
1252,E1 no cost,21,"20
20",female,51,1748167,94,12,5,bust,-1,-70,-7,yes,1,1,-89,5,0,0
1253,E1 no cost,21,"20
20",female,52,1769217,53,5,1,bust,-1,-68,-4,no,0,-1,-76,3,1,282
1254,E1 no cost,21,"20
20",female,53,1820977,94,3,3,bank,1,-84,0,yes,1,1,33,5,1,110
1255,E1 no cost,21,"20
20",female,54,1851271,22,5,8,bank,1,107,3,no,0,-1,24,4,1,244
1256,E1 no cost,21,"20
20",female,55,1871903,61,4,8,bank,1,-28,4,no,0,-1,4,5,1,255
1257,E1 no cost,21,"20
20",female,56,1886943,51,5,11,bank,1,-39,6,no,0,-1,27,3,1,18
1258,E1 no cost,21,"20
20",female,57,1899711,6,3,3,bank,1,-41,0,no,0,-1,-33,4,0,0
1259,E1 no cost,21,"20
20",female,58,1915999,33,4,0,bust,-1,-49,-4,no,0,-1,-1,3,1,285
1260,E1 no cost,21,"20
20",female,59,1928735,95,3,4,bank,1,200,1,no,0,-1,70,NA,NA,NA
1261,E1 no cost,22,19,female,0,204632,47,5,6,bank,1,55,1,yes,1,1,89,2,1,174
1262,E1 no cost,22,19,female,1,226499,87,2,9,bank,1,4,7,yes,1,1,-85,7,0,0
1263,E1 no cost,22,19,female,2,251297,95,7,2,bust,-1,-82,-5,yes,1,1,-17,4,0,0
1264,E1 no cost,22,19,female,3,273172,6,4,1,bust,-1,-29,-3,yes,1,1,20,7,0,0
1265,E1 no cost,22,19,female,4,295932,57,7,3,bust,-1,-120,-4,yes,1,1,-120,1,1,63
1266,E1 no cost,22,19,female,5,313015,63,1,6,bank,1,4,5,yes,1,1,-154,4,1,360
1267,E1 no cost,22,19,female,6,328110,90,4,12,bank,1,58,8,yes,1,1,-183,7,0,0
1268,E1 no cost,22,19,female,7,346595,81,7,1,bust,-1,-160,-6,yes,1,1,-92,2,0,0
1269,E1 no cost,22,19,female,8,364468,22,2,1,bust,-1,-131,-1,yes,1,1,-13,7,0,0
1270,E1 no cost,22,19,female,9,388085,69,7,5,bust,-1,-200,-2,yes,1,1,-38,9,0,0
1271,E1 no cost,22,19,female,10,409174,99,9,6,bust,-1,-43,-3,yes,1,1,-58,5,1,470
1272,E1 no cost,22,19,female,11,428380,94,5,11,bank,1,172,6,yes,1,1,-11,10,0,0
1273,E1 no cost,22,19,female,12,450542,4,10,6,bust,-1,-110,-4,yes,1,1,-70,7,1,371
1274,E1 no cost,22,19,female,13,496570,53,7,10,bank,1,128,3,no,0,-1,62,2,0,0
1275,E1 no cost,22,19,female,14,521725,64,2,1,bust,-1,-115,-1,yes,1,1,-3,7,1,567
1276,E1 no cost,22,19,female,15,553301,81,7,7,bank,1,152,0,yes,1,1,200,3,1,33
1277,E1 no cost,22,19,female,16,575058,11,3,11,bank,1,47,8,yes,1,1,-200,5,0,0
1278,E1 no cost,22,19,female,17,592757,89,5,2,bust,-1,-104,-3,yes,1,1,65,5,1,325
1279,E1 no cost,22,19,female,18,611008,65,5,6,bank,1,71,1,yes,1,1,106,4,1,388
1280,E1 no cost,22,19,female,19,625253,97,4,8,bank,1,50,4,yes,1,1,-112,9,1,270
1281,E1 no cost,22,19,female,20,648204,30,9,12,bank,1,186,3,yes,1,1,52,7,0,0
1282,E1 no cost,22,19,female,21,664788,93,7,4,bust,-1,-71,-3,yes,1,1,23,1,1,7
1283,E1 no cost,22,19,female,22,675774,7,1,5,bank,1,25,4,yes,1,1,-133,9,1,405
1284,E1 no cost,22,19,female,23,699984,45,9,11,bank,1,91,2,yes,1,1,31,6,0,0
1285,E1 no cost,22,19,female,24,722330,93,6,3,bust,-1,-130,-3,yes,1,1,-43,4,1,188
1286,E1 no cost,22,19,female,25,740563,47,4,12,bank,1,54,8,yes,1,1,-200,9,1,360
1287,E1 no cost,22,19,female,26,760445,40,9,9,bank,1,171,0,yes,1,1,200,4,0,0
1288,E1 no cost,22,19,female,27,774489,70,4,1,bust,-1,-84,-3,yes,1,1,-21,8,1,768
1289,E1 no cost,22,19,female,28,794045,96,8,10,bank,1,142,2,yes,1,1,69,7,0,0
1290,E1 no cost,22,19,female,29,812900,94,7,4,bust,-1,-135,-3,yes,1,1,2,3,1,114
1291,E1 no cost,22,19,female,30,828366,38,3,10,bank,1,69,7,yes,1,1,-200,6,0,0
1292,E1 no cost,22,19,female,31,906452,94,6,2,bust,-1,-106,-4,no,0,-1,5,8,0,0
1293,E1 no cost,22,19,female,32,924480,81,8,5,bust,-1,-119,-3,yes,1,1,-56,4,1,264
1294,E1 no cost,22,19,female,33,948096,66,4,10,bank,1,3,6,yes,1,1,-164,2,1,104
1295,E1 no cost,22,19,female,34,960613,52,2,7,bank,1,13,5,yes,1,1,-93,8,0,0
1296,E1 no cost,22,19,female,35,978356,18,8,7,bust,-1,-104,-1,yes,1,1,-77,11,0,0
1297,E1 no cost,22,19,female,36,995907,24,11,0,bust,-1,-35,-11,yes,1,1,-200,2,1,166
1298,E1 no cost,22,19,female,37,1006828,83,2,5,bank,1,48,3,yes,1,1,-46,3,1,24
1299,E1 no cost,22,19,female,38,1025917,8,3,5,bank,1,19,2,yes,1,1,7,7,1,357
1300,E1 no cost,22,19,female,39,1043439,51,7,8,bank,1,69,1,yes,1,1,68,5,0,0
1301,E1 no cost,22,19,female,40,1058159,33,5,2,bust,-1,34,-3,yes,1,1,34,1,1,35
1302,E1 no cost,22,19,female,41,1078266,35,1,10,bank,1,3,9,yes,1,1,-200,4,1,156
1303,E1 no cost,22,19,female,42,1113544,39,4,7,bank,1,62,3,yes,1,1,-14,2,1,128
1304,E1 no cost,22,19,female,43,1134559,64,2,4,bank,1,11,2,yes,1,1,11,8,1,328
1305,E1 no cost,22,19,female,44,1155193,41,8,12,bank,1,68,4,yes,1,1,8,9,0,0
1306,E1 no cost,22,19,female,45,1174399,75,9,2,bust,-1,-117,-7,yes,1,1,-132,1,1,2
1307,E1 no cost,22,19,female,46,1194877,2,1,2,bank,1,0,1,yes,1,1,83,4,0,0
1308,E1 no cost,22,19,female,47,1212025,36,4,2,bust,-1,-153,-2,yes,1,1,7,4,1,356
1309,E1 no cost,22,19,female,48,1230049,89,4,11,bank,1,-37,7,yes,1,1,-169,7,0,0
1310,E1 no cost,22,19,female,49,1253726,73,7,0,bust,-1,-123,-7,yes,1,1,-200,5,1,485
1311,E1 no cost,22,19,female,50,1275730,97,5,11,bank,1,42,6,yes,1,1,-138,1,1,5
1312,E1 no cost,22,19,female,51,1288738,5,1,3,bank,1,0,2,yes,1,1,19,5,1,145
1313,E1 no cost,22,19,female,52,1304020,29,5,11,bank,1,36,6,yes,1,1,-87,3,1,252
1314,E1 no cost,22,19,female,53,1317214,84,3,10,bank,1,15,7,yes,1,1,-153,10,0,0
1315,E1 no cost,22,19,female,54,1338353,90,10,4,bust,-1,-193,-6,yes,1,1,-200,2,1,78
